0.009417821	0.0723928	-0.057452116	-0.042691745	0.02058167	-0.00712812	-0.034148484	0.08910011	0.001821313	-0.03655552	0.18845892	0.015609245	0.022154905	-0.025381757	-0.029015528	0.008465168
-0.02351069	0.042905424	-0.02632712	-0.050256614	0.043831646	0.034063105	-0.024834009	0.09550445	0.055022754	-0.02417221	0.20919177	0.03779238	-0.020322183	-0.061847094	-0.038246352	0.038154252
-0.040616114	0.091519915	-0.026671248	-0.10935244	0.030905316	-0.028040646	0.022101723	0.033312283	0.10263205	0.03420362	0.1613774	0.035379592	-0.06491478	-0.021870231	-0.024178341	0.06866862
0.0072371946	0.07755953	-0.016593385	-0.086301	0.12409814	-0.045877177	-0.017120682	0.04456855	0.08538829	-0.038020875	0.19505872	0.07114455	0.03919567	-0.041967817	-0.014108996	0.077289574
-0.03920208	0.09690239	0.027666574	-0.04674348	0.037125878	-0.03126473	0.06344077	0.014631142	-0.015560731	0.00068542303	0.22478966	0.020206768	0.009011583	-0.018553652	-0.039090488	0.016380047
-0.028655006	0.06636605	0.020342683	-0.1608388	-0.0027582366	-0.03470731	-0.014967682	0.043090627	0.049247097	-0.027093448	0.08331447	0.035988115	0.045084704	-0.09296073	-0.06479204	0.0067512626
-0.0598235	0.07745184	-0.007019004	-0.08619404	0.034035716	0.01976563	0.012945137	0.15051787	0.04088355	-0.075988956	0.24153355	0.07200716	-0.022103647	-0.0894544	-0.024759384	0.054482583
-0.04512561	0.04147695	-0.0022560114	-0.12381377	0.07345019	-0.045315925	-0.025219193	0.018110242	-0.004817774	-0.036662042	0.20968118	0.046049405	0.01929112	2.4162164e-05	-0.028627988	0.07749461
-0.016085932	0.098013476	-0.054841004	-0.0879218	0.07301531	0.016649885	-0.019939259	0.065665305	0.11140424	-0.006509698	0.20754538	-0.046860274	-0.029303512	-0.06377833	-0.026896918	-0.02460555
0.00610634	0.052773725	-0.027157377	-0.048855405	0.0113477595	-0.0265985	0.032811157	0.015416077	0.010237988	-0.0011670558	0.19725294	0.030558998	-0.028171979	-0.09813788	0.013897812	0.08884366
-0.031200394	0.011796147	-0.041670263	0.027370391	0.076416016	0.04007898	0.01618241	0.01406363	0.033804115	0.005973669	0.1056022	0.044097476	-0.05857606	-0.08293274	-0.015748767	-0.0046092477
-0.057073638	0.110663205	-0.073127426	-0.1031763	0.08942955	0.06943703	0.004336504	0.1346827	0.06508433	0.009744528	0.21079586	-0.009399971	0.019894691	-0.052740693	-0.040856116	0.0003405001
0.04922355	0.028610962	-0.030800726	-0.038001627	0.07689365	0.061441272	-0.019210221	0.0040311725	0.0803694	0.019406553	0.14996654	0.060460545	0.057748992	-0.022266706	0.00013813663	0.046253804
-0.03200196	0.038415637	-0.002496408	-0.20130664	0.069208875	0.037710764	-0.034478307	0.13687201	-0.021322265	-0.005342618	0.120272316	0.050564736	0.012231467	-0.013552524	-0.017358784	0.016255172
-0.09308988	0.0806678	0.004619609	-0.03125175	0.05072581	0.030428732	0.08282732	0.059568092	0.0949547	-0.03958207	0.104413584	0.050154354	-0.048337203	0.04356149	-0.03241459	0.022729028
-0.02034362	-0.0058650305	-0.029816853	-0.027619638	0.018988	-0.0064564967	-0.00047653084	0.016250018	0.08118383	-0.055615835	0.0750137	-0.054704472	-0.03460782	-0.03451973	-0.10118291	0.009302527
0.0002002343	0.09230885	-0.024689414	-0.10413081	0.049411133	-0.0039573517	0.03249262	0.054009307	0.04730194	-0.05293785	0.07368119	0.021418756	0.08627299	-0.04691475	0.029251928	0.027720254
-0.054563474	0.07717852	0.015303921	-0.09014711	0.048478182	0.050264377	-0.0074398424	0.12481684	0.07119967	-0.036402605	0.0022298307	0.002412504	0.026777053	-0.02195823	-0.011379252	0.015370794
-0.010881514	0.11395238	0.0687645	-0.008357577	0.081212096	-0.011684157	0.10945962	0.019764027	0.048183005	0.07159499	0.12115133	0.029529212	0.08469508	-0.12528609	-0.05104789	0.040073574
0.048076812	0.051304445	0.021419931	-0.09551336	0.007981255	0.08687674	-0.009646024	0.018067388	0.009765547	-0.031013286	0.08202276	0.018381828	-0.0068915347	-0.112052	0.03315508	0.024927827
-0.0060638255	0.023961322	-0.023028675	-0.041367512	-0.011029824	-0.01438563	-0.0812467	0.08863122	-0.0074571753	-0.07272745	0.11036529	0.05099563	0.029498663	-0.10946145	-0.032364346	0.0364321
-0.09130674	-0.01225507	0.022452794	0.022750784	0.10825461	-0.069607474	-0.057826184	0.07746831	0.047226544	0.0876369	0.055780765	0.03275363	0.0002014072	0.040812198	-0.08913271	-0.005388139
0.07086298	0.076971844	-0.05508052	0.047891192	-0.018156016	-0.05599982	0.05657941	0.027329512	0.07351216	0.004083335	0.057811018	0.05740517	-0.077937596	-0.016739415	0.061874937	0.09744265
0.0025716675	-0.036856387	0.043418918	-0.14587653	0.013343046	-0.017462412	-0.059198275	0.09438143	0.0037108355	0.0025342675	0.08644769	0.021716647	-0.0758161	0.0031042262	-0.03515107	0.031249873
0.015094606	0.08217712	-0.00793006	-0.1030891	-0.005584969	0.056277633	-0.089630164	-0.034021895	0.00894398	0.045667667	0.1380298	0.06847891	-0.047039047	-0.01591589	0.006912434	-0.019153362
-0.08922011	0.038298305	-0.011665299	0.022739472	0.007205164	-0.087968946	-0.020598788	0.146545	0.04062415	-0.078141116	0.27084085	-0.021420822	-0.002777335	-0.121242486	-0.054423995	-0.097910985
-0.026817407	0.06105698	-0.0103922095	-0.0053081913	0.07311242	-0.012329515	0.0039637964	-0.016510708	0.062339086	0.05245736	0.10854673	0.13907288	0.02472344	-0.017356621	-0.06429127	0.11760823
-0.037217986	-0.0009889489	-0.024987418	0.0059010424	0.06010602	-0.0052403067	-0.06322486	0.061928034	0.00012380682	-0.015383115	0.041174237	0.03629231	0.056569643	-0.012494617	-0.046887983	0.0015163876
0.13129014	-0.04050929	-0.011513822	-0.0039906995	-0.009638724	-0.06635738	-0.0032475526	0.15751034	0.12843044	0.09596827	0.11262055	-0.052800965	0.05002276	-0.05616904	0.009253637	0.07541145
-0.04781871	0.0342151	-0.041789953	-0.084275156	-0.040684614	-0.008291432	0.029041165	0.06750309	0.07757272	0.009405663	0.110636294	-0.04331788	-0.0007988255	-0.05023001	-0.12768783	-0.02104639
-0.06464837	0.022569042	-0.05244274	0.011485647	0.020638451	-0.035987627	0.002928567	0.062262457	0.014300657	0.081837274	0.21175669	0.035333157	-0.0019888605	0.0047302144	-0.10781015	0.009297642
-0.18506779	0.024469024	-0.018483894	-0.1067459	0.07698103	-0.030459922	0.0027525886	0.0145646185	0.0644347	0.028411422	0.11274353	0.027007533	-0.04153648	0.09274495	0.06708253	-0.041278776
0.0023284915	0.07331632	0.029268416	-0.022523593	0.03711409	-0.09929734	-0.06992199	0.03694453	0.082998365	-0.075434625	-0.04159169	-0.09183861	-0.0029801126	0.017561005	0.0367587	-0.040663756
0.01686728	0.022540672	-0.020642523	0.0068437904	0.02176162	-0.00855698	-0.041580644	0.10602524	0.0015973706	0.013041315	0.0064520957	0.028761487	0.08234707	-0.03940105	-0.029009549	0.021836868
-0.0068682274	0.117998876	-0.074058615	-0.06562088	-0.003342988	0.032157987	-0.03729387	0.108998016	0.084468484	0.0066628424	0.024117658	0.023785768	-0.05715241	-0.0081647355	0.083154395	-0.0342566
-0.061306506	-0.0444163	0.0059373635	0.039061714	0.06261196	-0.015055125	0.009818516	-0.040280364	-0.028966937	-0.0038375587	0.17825443	-0.024425084	0.028502962	-0.04494093	0.020529125	0.054118622
-0.008896133	0.06961411	0.087649755	-0.034673452	0.044959623	0.05196112	-0.006360788	0.07070428	0.06883299	0.04623083	0.18853603	0.02182209	-0.101392515	-0.03974768	-0.012677425	0.020900136
-0.09610463	0.046133004	-0.017686991	-0.0075212508	0.044722114	0.07581652	0.014147531	0.0084818145	0.00999976	-0.18977375	0.07178772	0.043889277	0.016267886	0.035061233	-0.06777522	0.018907117
-0.047494914	0.056809895	0.01890059	-0.09143333	-0.008157944	-0.12758824	0.046020888	0.07817443	0.02579352	-0.1261336	0.053875588	-0.038849283	-0.029768996	0.112478144	-0.022265488	0.022382852
-0.02299465	0.04683653	-0.1727298	-0.053257976	0.093535684	-0.10714821	0.017951569	0.0057354416	0.017057851	0.017203523	0.09196372	0.052818008	0.061819486	-0.036317263	-0.0074221836	0.03062659
-0.06937454	0.030769423	-0.0039681615	0.10106672	0.13967647	-0.011926008	-0.039388552	0.023246013	0.047758892	0.0068802717	0.22482017	0.03976607	0.11782925	-0.08748761	-0.120889135	-0.0046168617
-0.05029626	0.030071827	0.00903333	-0.020783292	0.07836167	-0.021210523	0.069294736	0.05980059	-0.007971165	-0.107016146	-0.05146649	-0.015113533	-0.038675386	-0.060392935	0.063288085	-0.03413055
0.10494507	0.0038441601	0.12506546	-0.11167696	-0.038327444	0.07177687	0.01811892	0.013091369	0.109075055	0.050359976	-0.035187896	0.004161459	0.016527124	-0.060800526	-0.01084297	0.06663838
-0.047164854	0.0011316055	0.044459417	-0.110977486	-0.0037885013	-0.055042304	-0.013834991	0.15442662	0.03612273	0.12523068	0.119670875	0.04383485	0.004926495	-0.021757107	-0.05347925	0.023545954
0.00016289376	0.027060844	0.018349962	-0.06377725	0.059284598	0.0543124	-0.030144805	-0.008468745	0.055592388	-0.07940219	0.18276301	0.07506407	0.08545957	0.052334554	0.02529425	-0.09429045
0.07294372	0.040429395	-0.02073538	-0.057651564	0.03046199	0.107679464	0.035716977	0.059982117	0.02174528	-0.01558906	0.034103584	0.06645721	0.028751971	-0.05424089	-0.031189732	0.0030870885
0.04850427	0.04079643	0.0059873955	-0.07360454	-0.024298577	-0.050928544	-0.010620763	-0.0018067772	-0.020224951	0.039873954	0.03064618	0.0037991772	-0.019148462	-0.0032195263	0.06022422	-0.030698027
0.053856403	0.04164493	0.037505876	-0.12547523	0.049332425	0.113965824	-0.022794047	0.0057047755	0.0856656	0.05529905	0.120856024	-0.025722696	-0.024146814	0.02544386	-0.054675646	-0.016802456
0.12845784	0.018019192	-0.048486687	0.0075511863	0.03505681	-0.0029856167	0.070204966	-0.0018821263	0.042841565	-0.043559395	-0.003203225	0.07456133	-0.048653085	0.014939113	-0.005909019	0.071998365
-0.088606365	0.103174634	-0.11304354	0.116464645	-0.0036636621	0.058390263	0.0047513642	-0.0031170163	0.05628373	-0.047593888	-0.026853237	-0.03587215	0.012524043	-0.013081125	0.008522653	0.10397091
-0.06822792	0.042661157	-0.016051	0.11092082	0.019921878	0.04524717	0.030026808	0.08219288	0.0309935	-0.051608354	0.07029987	0.098182485	0.07101287	-0.09257268	0.039905854	0.05338541
0.06030958	-0.0300384	0.01886146	-0.0008362892	-0.07578617	0.07870605	0.055948064	-0.041048136	0.04182158	0.058183752	0.0021444755	0.06388414	0.018720526	-0.014611103	0.09101677	0.03230094
-0.018227447	0.12547968	-0.062881336	-0.013064181	0.03957644	0.13082875	0.0025892903	0.060234345	0.06907682	0.08485819	0.1583495	0.05812561	-0.09044194	-0.026197331	0.11189171	0.07730748
-0.0431988	-0.050812528	-0.107384585	-0.15078963	0.010629064	0.046479505	-0.00011197701	0.08808311	0.0019448824	-0.047813926	-0.0024146603	0.16142851	0.01172783	-0.112488925	0.071477205	-0.038632527
0.015798353	0.063952535	-0.1414016	0.0026730793	0.118250266	-0.077918716	-0.07372541	0.14733326	-0.057259135	-0.038218748	0.13847391	0.039549198	0.1783161	0.021075761	-0.082425304	-0.12270107
-0.017546013	0.11356251	-0.045692716	-0.04176711	0.0019807017	0.07213131	0.029698541	-0.0067817983	-0.021606877	0.03257085	0.18783239	-0.037586384	-0.049866688	-0.07574706	0.033041142	0.06674734
-0.12400707	-0.04116937	-0.00042217202	-0.05184581	0.03378013	0.039566815	0.04449831	0.09362833	0.06131794	-0.010964986	0.10663759	0.08265818	0.019608473	-0.04371478	0.005656503	0.07453683
-0.1012635	-0.017819311	-0.11068564	0.009111735	0.1281977	-0.059649948	-0.031085389	0.05386916	0.03126163	-0.03048646	0.20457795	0.017081937	0.04619228	-0.028760137	-0.049907524	0.035831135
0.024244154	0.068563275	0.045543976	-0.067240715	-0.042011723	-0.02811917	0.016432	0.066847704	0.15193513	0.085977286	0.17051524	0.093063354	-0.018602353	-0.0006272604	-0.0043475977	0.0065469556
-0.040468715	0.06969436	0.085130386	-0.02079013	0.107039206	-0.12198385	-0.056276735	0.13477896	-0.044081464	-0.19255443	0.07144401	-0.0047928826	0.0439081	-0.0021514283	-0.0784694	-0.0066509326
-0.03674166	0.066602595	-0.0270703	-0.0620571	0.022817248	-0.048922632	-0.03307772	0.11879294	0.037160873	-0.10219024	0.0070470134	-0.10565129	-0.0032720978	-0.08222908	0.055029158	0.014142993
0.10415809	0.046718188	-0.06803303	-0.050773233	0.006243945	-0.03461189	0.011512275	0.116329685	-0.074703015	0.008595772	-0.0041015847	-0.014061647	-0.009509875	-0.112579085	-0.25259414	0.05813257
-0.01064135	0.084030114	0.00017535755	0.016760034	-0.00900822	-0.051147107	-0.03493405	-0.016023181	0.069184706	-0.009738717	-0.053427886	0.059813775	0.0090437215	-0.036816347	-0.0066291853	0.017136151
-0.024134727	0.029010722	0.053284097	-0.072693996	-0.02746458	0.0321213	-0.05813785	0.11869266	0.071831726	0.029031623	0.16930017	-0.071748994	-0.06439189	-0.06026864	-0.09271629	-0.0001321097
0.042302046	0.08419172	-0.003099815	-0.075180665	-0.02523887	0.07386551	-0.009823766	0.012016696	0.05234477	-0.032092344	-0.10518363	0.0030798686	-0.08729996	0.086267956	-0.09203845	0.03764556
-0.009224775	0.05048646	-0.038638305	-0.019287704	0.048638307	-0.11685257	-0.03517028	-0.011528602	0.09682144	0.05043954	0.100907296	0.05492101	0.022550115	-0.016977966	-0.03149021	0.0735559
-0.011645992	-0.042162757	-0.03756023	0.09227877	0.048556123	0.09508244	-0.09556437	0.02294302	-0.055204462	-0.06578697	-0.039895765	0.016638163	0.09450152	-0.061512813	0.0089138085	0.047829557
-0.1005582	0.043725356	-0.020815713	-0.088914074	0.07085881	-0.042135686	-0.055636518	0.025249206	0.0077949953	0.11667862	0.0118130185	0.07582863	-0.024456345	0.012285604	-0.0035767097	0.03842226
-0.0008616028	-0.05174872	0.0472749	-0.083472624	0.07701089	0.01958293	-0.0692888	0.119644105	-0.023375172	-0.033655673	0.08924825	-0.013589671	-0.030034572	0.0056467033	-0.047211066	-0.03784769
-0.031327732	0.033044957	0.00094241556	-0.13750786	-0.0014803114	-0.0033068615	0.01294583	-0.03919326	-0.0077938326	-0.039435267	0.054435138	-0.0038161161	-0.0811434	0.050206657	0.0029237545	0.0027493546
-0.012749626	-0.0008031987	0.07766585	0.07041217	-0.09798176	0.10356494	0.0064853197	0.04559258	0.0706872	-0.013262853	0.10536199	0.076679714	-0.10494614	-0.17089805	-0.0015229686	0.13180216
0.028542506	-0.0068390016	-0.06077735	0.038321037	-0.032185316	-0.072609305	-0.058444694	0.08308374	0.04142302	-0.050685316	-0.11246612	-0.019464485	0.024466045	0.008492066	-0.043233916	-0.034541473
-0.0967226	-0.012304439	0.07744064	0.021020016	0.026994286	0.07827152	0.08964631	0.10473499	0.02681177	-0.11911801	0.05477768	0.042874575	-0.045302346	0.03731779	-0.048190746	-0.017659688
-0.14082566	-0.0026237555	-0.13963936	-0.046630867	0.11947096	-0.024088021	0.023659257	0.070276424	0.049265664	-0.040578805	0.19039744	0.065655865	0.08922677	-0.118258335	-0.015537559	-0.06598715
-0.044098258	-0.030067844	-0.008248941	-0.06007243	0.14931689	-0.014804992	-0.10141235	0.050732523	0.058368128	-0.017995235	0.019040102	0.00022216185	0.023655562	-0.049541168	-0.08862409	-0.033175673
-0.069186956	-0.118717566	0.12921965	-0.021685807	0.28163424	-0.091604196	-0.21396188	0.19380707	-0.10035257	-0.09528814	0.053723536	-0.102054715	0.19817631	0.07238767	-0.1517433	-0.16060114
0.04729556	0.15480986	-0.17061287	0.056385033	0.04789289	-0.0964204	-0.029454263	-0.11691835	-0.026415952	-0.027890734	0.08455476	0.11522761	0.016562447	-0.036518905	-0.056192666	0.12231144
-0.03396913	-0.056028754	-0.049634963	-0.15493616	-0.0812903	0.09974627	0.061927162	-0.044992015	0.05983517	-0.09570848	0.07473384	-0.026748087	-0.12699525	0.013143906	-0.03070532	0.0014891888
-0.047996845	-0.0066416296	0.038196497	-0.07391015	0.025555344	0.04711479	-0.027995994	-0.089825615	-0.11141957	-0.039937895	0.0171174	-0.03123333	0.043111946	0.0672026	-0.19434895	0.025067559
0.04591306	0.019128377	-0.070507236	-0.06938524	-0.077228904	-0.0014950722	0.058447976	0.0431583	0.07825044	0.065074086	0.07654088	-0.14484952	-0.1277398	-0.0059948335	0.080356486	0.03716689
-0.05067745	0.035211504	-0.077613875	-0.0651811	0.055188857	-0.12155498	-0.05556746	0.05045621	0.06879086	0.050732825	0.18303911	0.120117486	-0.02591195	-0.14538619	0.03708648	0.018836575
-0.04787897	0.028322881	-0.01635104	-0.1341186	0.014989218	0.06661402	0.008501098	0.010733243	0.105197504	-0.08915336	0.06643428	-0.017579425	0.0058615743	0.08390507	0.0503209	0.018490994
-0.09469772	0.03665268	-0.015808143	-0.042359367	-0.028886447	0.02087763	-0.028454723	0.027671333	0.08629708	-0.07141937	0.06461508	0.08088787	0.0075991866	0.07526721	0.024405949	0.013036887
-0.043243516	0.07422515	-0.09529596	0.02005246	0.036954056	0.0786354	0.05845667	0.18794994	0.09542833	-0.048687946	0.10620403	0.022598617	0.046697374	-0.10560845	-0.04344431	0.05726809
0.055642202	0.06287086	-0.11646292	-0.034498584	-0.18429275	0.066703744	0.086668916	0.04305938	0.22226593	-0.16044556	0.1003647	0.1341187	-0.21737358	-0.06996612	0.09342351	0.16158633
0.07936727	0.007662626	-0.056479037	0.123681776	-0.013764033	0.022047522	0.046252638	-0.074911356	-0.016833702	0.016102068	0.016998854	0.044600043	0.07689357	-0.07204654	-0.05563959	0.031255696
0.09731572	-0.01382369	0.021207267	-0.045237165	-0.013346905	0.059585433	0.04863976	0.17232513	-0.00889996	-0.06355782	0.1257368	0.117349744	-0.021273142	0.01787306	-0.066183105	-0.044268616
-0.020931244	0.16065472	0.030383317	-0.13507484	-0.11801392	-0.008679465	-0.019280009	0.010078938	0.14362974	-0.022189291	-0.06009307	0.026556013	-0.07116748	0.008530664	-0.02240994	0.052363165
-0.09305543	0.017132416	0.009819522	-0.0057705417	-0.018522337	-0.042824894	0.069439836	-0.08404895	0.16016622	-0.0021982866	0.11075403	0.10467584	-0.012103934	0.06422172	0.07925193	0.056805868
-0.0056590457	-0.05125677	-0.024413005	-0.06619657	0.065320455	0.073517516	-0.006317417	0.006178781	-0.07768615	0.036832824	0.14827251	0.015678823	0.042598546	-0.02468353	-0.028421922	0.018330041
-0.11555148	0.014020634	-0.03785439	-0.056010164	0.03536285	-0.03694075	0.0046343207	-0.048576225	0.053815696	0.021349736	0.023050323	-0.060532644	0.012137992	-0.047574725	0.0007867146	-0.006006082
0.044204228	0.028968189	-0.08161413	-0.029383771	-0.0071037062	0.09635419	0.004087497	-0.09962927	-0.010823247	-0.016477443	0.007024501	-0.016090693	-0.0055009457	-0.01946775	0.05357012	-0.033226613
